Index	V	I	R	T_coldhead	T_sample
581.000	0.006	0.002	3.085	4.277	242.360
582.000	0.006	0.002	3.139	4.277	242.360
583.000	0.006	0.002	3.125	4.277	242.357
584.000	0.006	0.002	3.128	4.277	242.357
585.000	0.006	0.002	3.151	4.277	242.351
586.000	0.006	0.002	3.142	4.277	242.351
587.000	0.006	0.002	3.157	4.276	242.350
588.000	0.006	0.002	3.150	4.276	242.350
589.000	0.006	0.002	3.125	4.276	242.344
590.000	0.006	0.002	3.142	4.276	242.344
591.000	0.006	0.002	3.107	4.276	242.342
592.000	0.006	0.002	3.127	4.276	242.342
593.000	0.006	0.002	3.119	4.277	242.336
594.000	0.006	0.002	3.099	4.277	242.336
595.000	0.006	0.002	3.125	4.277	242.328
596.000	0.006	0.002	3.116	4.277	242.328
597.000	0.006	0.002	3.128	4.277	242.324
598.000	0.006	0.002	3.120	4.277	242.324
599.000	0.006	0.002	3.146	4.277	242.326
600.000	0.006	0.002	3.157	4.277	242.326
601.000	0.006	0.002	3.146	4.277	242.327
602.000	0.006	0.002	3.142	4.277	242.327
603.000	0.006	0.002	3.143	4.277	242.317
604.000	0.006	0.002	3.131	4.277	242.317
605.000	0.006	0.002	3.139	4.277	242.314
606.000	0.006	0.002	3.145	4.277	242.314
607.000	0.006	0.002	3.130	4.276	242.310
608.000	0.006	0.002	3.137	4.276	242.310
609.000	0.006	0.002	3.156	4.276	242.304
610.000	0.006	0.002	3.136	4.276	242.304
611.000	0.006	0.002	3.166	4.276	242.300
612.000	0.006	0.002	3.150	4.276	242.300
613.000	0.006	0.002	3.166	4.276	242.299
614.000	0.006	0.002	3.150	4.276	242.299
615.000	0.006	0.002	3.169	4.277	242.297
616.000	0.006	0.002	3.159	4.277	242.297
617.000	0.006	0.002	3.146	4.277	242.288
618.000	0.006	0.002	3.164	4.277	242.288
619.000	0.006	0.002	3.151	4.277	242.285
620.000	0.006	0.002	3.152	4.277	242.285
621.000	0.006	0.002	3.138	4.277	242.287
622.000	0.006	0.002	3.152	4.277	242.287
623.000	0.006	0.002	3.176	4.277	242.284
624.000	0.006	0.002	3.144	4.277	242.284
625.000	0.006	0.002	3.178	4.277	242.278
626.000	0.006	0.002	3.133	4.277	242.278
627.000	0.006	0.002	3.182	4.276	242.277
628.000	0.006	0.002	3.166	4.276	242.277
629.000	0.006	0.002	3.136	4.276	242.270
630.000	0.006	0.002	3.158	4.276	242.270
631.000	0.006	0.002	3.133	4.276	242.265
632.000	0.006	0.002	3.156	4.276	242.265
633.000	0.006	0.002	3.149	4.276	242.264
634.000	0.006	0.002	3.122	4.276	242.264
635.000	0.006	0.002	3.162	4.277	242.256
636.000	0.006	0.002	3.140	4.277	242.252
637.000	0.006	0.002	3.152	4.277	242.254
638.000	0.006	0.002	3.127	4.277	242.251
639.000	0.006	0.002	3.157	4.277	242.251
640.000	0.006	0.002	3.123	4.277	242.247
641.000	0.006	0.002	3.122	4.277	242.247
642.000	0.006	0.002	3.140	4.277	242.246
643.000	0.006	0.002	3.118	4.277	242.246
644.000	0.006	0.002	3.146	4.277	242.240
645.000	0.006	0.002	3.127	4.276	242.240
646.000	0.006	0.002	3.152	4.276	242.238
647.000	0.006	0.002	3.134	4.276	242.238
648.000	0.006	0.002	3.139	4.276	242.235
649.000	0.006	0.002	3.135	4.276	242.235
650.000	0.006	0.002	3.156	4.276	242.230
651.000	0.006	0.002	3.143	4.277	242.230
652.000	0.006	0.002	3.132	4.277	242.225
653.000	0.006	0.002	3.147	4.277	242.225
654.000	0.006	0.002	3.140	4.277	242.223
655.000	0.006	0.002	3.129	4.278	242.223
656.000	0.006	0.002	3.129	4.278	242.221
657.000	0.006	0.002	3.149	4.277	242.221
658.000	0.006	0.002	3.123	4.277	242.216
659.000	0.006	0.002	3.133	4.277	242.216
660.000	0.006	0.002	3.146	4.277	242.208
661.000	0.006	0.002	3.159	4.277	242.208
662.000	0.006	0.002	3.157	4.277	242.209
663.000	0.006	0.002	3.154	4.277	242.209
664.000	0.006	0.002	3.134	4.277	242.204
665.000	0.006	0.002	3.139	4.276	242.204
666.000	0.006	0.002	3.149	4.276	242.197
667.000	0.006	0.002	3.116	4.276	242.197
668.000	0.006	0.002	3.121	4.276	242.197
669.000	0.006	0.002	3.146	4.276	242.197
670.000	0.006	0.002	3.140	4.276	242.194
671.000	0.006	0.002	3.160	4.276	242.194
672.000	0.006	0.002	3.149	4.276	242.193
673.000	0.006	0.002	3.127	4.277	242.193
674.000	0.006	0.002	3.123	4.277	242.191
675.000	0.006	0.002	3.139	4.278	242.191
676.000	0.006	0.002	3.134	4.278	242.189
677.000	0.006	0.002	3.132	4.277	242.189
678.000	0.006	0.002	3.149	4.277	242.185
679.000	0.006	0.002	3.159	4.277	242.185
680.000	0.006	0.002	3.174	4.277	242.181
681.000	0.006	0.002	3.155	4.277	242.181
682.000	0.006	0.002	3.139	4.277	242.175
683.000	0.006	0.002	3.157	4.277	242.175
684.000	0.006	0.002	3.138	4.277	242.173
685.000	0.006	0.002	3.146	4.276	242.173
686.000	0.006	0.002	3.110	4.276	242.168
687.000	0.006	0.002	3.115	4.276	242.168
688.000	0.006	0.002	3.138	4.276	242.161
689.000	0.006	0.002	3.159	4.276	242.161
690.000	0.006	0.002	3.155	4.276	242.158
691.000	0.006	0.002	3.143	4.276	242.158
692.000	0.006	0.002	3.139	4.276	242.157
693.000	0.006	0.002	3.147	4.277	242.157
694.000	0.006	0.002	3.145	4.277	242.154
695.000	0.006	0.002	3.132	4.278	242.154
696.000	0.006	0.002	3.123	4.278	242.152
697.000	0.006	0.002	3.150	4.277	242.152
698.000	0.006	0.002	3.121	4.277	242.151
699.000	0.006	0.002	3.131	4.277	242.151
700.000	0.006	0.002	3.115	4.277	242.141
701.000	0.006	0.002	3.149	4.277	242.141
702.000	0.006	0.002	3.134	4.277	242.136
703.000	0.006	0.002	3.147	4.277	242.136
704.000	0.006	0.002	3.155	4.277	242.132
705.000	0.006	0.002	3.116	4.276	242.132
706.000	0.006	0.002	3.107	4.276	242.126
707.000	0.006	0.002	3.121	4.276	242.126
708.000	0.006	0.002	3.136	4.276	242.126
709.000	0.006	0.002	3.122	4.276	242.126
710.000	0.006	0.002	3.142	4.276	242.121
711.000	0.006	0.002	3.141	4.276	242.121
712.000	0.006	0.002	3.144	4.276	242.121
713.000	0.006	0.002	3.127	4.277	242.121
714.000	0.006	0.002	3.103	4.277	242.120
715.000	0.006	0.002	3.151	4.278	242.120
716.000	0.006	0.002	3.114	4.278	242.115
717.000	0.006	0.002	3.143	4.277	242.115
718.000	0.006	0.002	3.105	4.277	242.113
719.000	0.006	0.002	3.111	4.277	242.113
720.000	0.006	0.002	3.124	4.277	242.104
721.000	0.006	0.002	3.150	4.277	242.104
722.000	0.006	0.002	3.123	4.277	242.096
723.000	0.006	0.002	3.092	4.277	242.096
724.000	0.006	0.002	3.095	4.277	242.094
725.000	0.006	0.002	3.110	4.276	242.094
726.000	0.006	0.002	3.115	4.276	242.094
727.000	0.006	0.002	3.121	4.276	242.094
728.000	0.006	0.002	3.127	4.276	242.093
729.000	0.006	0.002	3.124	4.276	242.093
730.000	0.006	0.002	3.096	4.276	242.087
731.000	0.006	0.002	3.116	4.276	242.087
732.000	0.006	0.002	3.118	4.276	242.085
733.000	0.006	0.002	3.123	4.277	242.085
734.000	0.006	0.002	3.115	4.277	242.086
735.000	0.006	0.002	3.111	4.277	242.086
736.000	0.006	0.002	3.124	4.277	242.084
737.000	0.006	0.002	3.115	4.277	242.084
738.000	0.006	0.002	3.105	4.277	242.076
739.000	0.006	0.002	3.147	4.277	242.076
740.000	0.006	0.002	3.147	4.277	242.071
741.000	0.006	0.002	3.122	4.277	242.071
742.000	0.006	0.002	3.126	4.277	242.066
743.000	0.006	0.002	3.119	4.277	242.066
744.000	0.006	0.002	3.109	4.277	242.061
745.000	0.006	0.002	3.137	4.276	242.061
746.000	0.006	0.002	3.153	4.276	242.060
747.000	0.006	0.002	3.136	4.276	242.060
748.000	0.006	0.002	3.111	4.276	242.055
749.000	0.006	0.002	3.120	4.276	242.055
750.000	0.006	0.002	3.154	4.276	242.051
751.000	0.006	0.002	3.176	4.276	242.051
752.000	0.006	0.002	3.151	4.276	242.051
753.000	0.006	0.002	3.148	4.277	242.051
754.000	0.006	0.002	3.146	4.277	242.048
755.000	0.006	0.002	3.154	4.277	242.048
756.000	0.006	0.002	3.137	4.277	242.045
757.000	0.006	0.002	3.134	4.277	242.045
758.000	0.006	0.002	3.161	4.277	242.043
759.000	0.006	0.002	3.166	4.277	242.043
760.000	0.006	0.002	3.159	4.277	242.039
761.000	0.006	0.002	3.144	4.277	242.039
762.000	0.006	0.002	3.169	4.277	242.029
763.000	0.006	0.002	3.174	4.277	242.029
764.000	0.006	0.002	3.135	4.276	242.029
765.000	0.006	0.002	3.151	4.276	242.029
766.000	0.006	0.002	3.156	4.276	242.024
767.000	0.006	0.002	3.138	4.276	242.024
768.000	0.006	0.002	3.171	4.276	242.021
769.000	0.006	0.002	3.154	4.276	242.021
770.000	0.006	0.002	3.142	4.276	242.022
771.000	0.006	0.002	3.142	4.276	242.022
772.000	0.006	0.002	3.135	4.277	242.018
773.000	0.006	0.002	3.131	4.277	242.018
774.000	0.006	0.002	3.172	4.277	242.017
775.000	0.006	0.002	3.141	4.277	242.017
776.000	0.006	0.002	3.132	4.277	242.008
777.000	0.006	0.002	3.118	4.277	242.008
778.000	0.006	0.002	3.145	4.277	242.005
779.000	0.006	0.002	3.157	4.277	242.005
780.000	0.006	0.002	3.155	4.277	242.004
781.000	0.006	0.002	3.115	4.277	242.004
782.000	0.006	0.002	3.175	4.277	241.996
783.000	0.006	0.002	3.170	4.277	241.996
784.000	0.006	0.002	3.136	4.276	241.994
785.000	0.006	0.002	3.154	4.276	241.994
786.000	0.006	0.002	3.139	4.276	241.988
787.000	0.006	0.002	3.168	4.276	241.988
788.000	0.006	0.002	3.121	4.276	241.983
789.000	0.006	0.002	3.164	4.276	241.983
790.000	0.006	0.002	3.127	4.276	241.980
791.000	0.006	0.002	3.150	4.276	241.980
792.000	0.006	0.002	3.129	4.277	241.980
793.000	0.006	0.002	3.114	4.277	241.980
794.000	0.006	0.002	3.134	4.277	241.981
795.000	0.006	0.002	3.140	4.277	241.976
796.000	0.006	0.002	3.114	4.277	241.976
797.000	0.006	0.002	3.122	4.277	241.970
798.000	0.006	0.002	3.106	4.277	241.970
799.000	0.006	0.002	3.134	4.277	241.968
800.000	0.006	0.002	3.112	4.277	241.968
801.000	0.006	0.002	3.130	4.277	241.966
802.000	0.006	0.002	3.129	4.277	241.966
803.000	0.006	0.002	3.133	4.277	241.963
804.000	0.006	0.002	3.137	4.276	241.963
805.000	0.006	0.002	3.138	4.276	241.956
806.000	0.006	0.002	3.126	4.276	241.956
807.000	0.006	0.002	3.109	4.276	241.952
808.000	0.006	0.002	3.150	4.276	241.952
809.000	0.006	0.002	3.130	4.276	241.947
810.000	0.006	0.002	3.111	4.276	241.947
811.000	0.006	0.002	3.129	4.276	241.943
812.000	0.006	0.002	3.129	4.277	241.943
813.000	0.006	0.002	3.122	4.277	241.942
814.000	0.006	0.002	3.136	4.277	241.942
815.000	0.006	0.002	3.131	4.277	241.940
816.000	0.006	0.002	3.139	4.277	241.940
817.000	0.006	0.002	3.118	4.277	241.939
818.000	0.006	0.002	3.155	4.277	241.939
819.000	0.006	0.002	3.135	4.277	241.934
820.000	0.006	0.002	3.139	4.277	241.934
821.000	0.006	0.002	3.139	4.277	241.927
822.000	0.006	0.002	3.132	4.277	241.927
823.000	0.006	0.002	3.140	4.276	241.925
824.000	0.006	0.002	3.169	4.276	241.925
825.000	0.006	0.002	3.141	4.276	241.922
826.000	0.006	0.002	3.134	4.276	241.922
827.000	0.006	0.002	3.124	4.276	241.916
828.000	0.006	0.002	3.166	4.276	241.916
829.000	0.006	0.002	3.157	4.276	241.912
830.000	0.006	0.002	3.157	4.276	241.912
831.000	0.006	0.002	3.146	4.277	241.909
832.000	0.006	0.002	3.150	4.277	241.909
833.000	0.006	0.002	3.169	4.277	241.911
834.000	0.006	0.002	3.149	4.277	241.911
835.000	0.006	0.002	3.127	4.277	241.905
836.000	0.006	0.002	3.159	4.277	241.905
837.000	0.006	0.002	3.150	4.277	241.900
838.000	0.006	0.002	3.160	4.277	241.900
839.000	0.006	0.002	3.121	4.277	241.902
840.000	0.006	0.002	3.143	4.277	241.902
841.000	0.006	0.002	3.134	4.277	241.895
842.000	0.006	0.002	3.146	4.277	241.895
843.000	0.006	0.002	3.145	4.276	241.887
844.000	0.006	0.002	3.150	4.276	241.887
845.000	0.006	0.002	3.149	4.276	241.886
846.000	0.006	0.002	3.145	4.276	241.886
847.000	0.006	0.002	3.135	4.276	241.881
848.000	0.006	0.002	3.124	4.276	241.881
849.000	0.006	0.002	3.122	4.276	241.882
850.000	0.006	0.002	3.146	4.276	241.882
851.000	0.006	0.002	3.153	4.277	241.879
852.000	0.006	0.002	3.116	4.277	241.879
853.000	0.006	0.002	3.139	4.277	241.872
854.000	0.006	0.002	3.141	4.277	241.872
855.000	0.006	0.002	3.147	4.277	241.873
856.000	0.006	0.002	3.127	4.277	241.873
857.000	0.006	0.002	3.106	4.277	241.873
858.000	0.006	0.002	3.152	4.277	241.873
859.000	0.006	0.002	3.140	4.277	241.862
860.000	0.006	0.002	3.130	4.277	241.862
861.000	0.006	0.002	3.156	4.277	241.857
862.000	0.006	0.002	3.167	4.277	241.857
863.000	0.006	0.002	3.133	4.276	241.858
864.000	0.006	0.002	3.135	4.276	241.858
865.000	0.006	0.002	3.145	4.276	241.854
866.000	0.006	0.002	3.148	4.276	241.854
867.000	0.006	0.002	3.146	4.275	241.851
868.000	0.006	0.002	3.157	4.275	241.851
869.000	0.006	0.002	3.118	4.276	241.843
870.000	0.006	0.002	3.147	4.276	241.843
871.000	0.006	0.002	3.110	4.277	241.838
872.000	0.006	0.002	3.142	4.277	241.838
873.000	0.006	0.002	3.149	4.277	241.841
874.000	0.006	0.002	3.145	4.277	241.841
875.000	0.006	0.002	3.150	4.277	241.836
876.000	0.006	0.002	3.142	4.277	241.836
877.000	0.006	0.002	3.125	4.277	241.835
878.000	0.006	0.002	3.136	4.277	241.835
879.000	0.006	0.002	3.131	4.277	241.832
880.000	0.006	0.002	3.140	4.277	241.832
881.000	0.006	0.002	3.169	4.277	241.826
882.000	0.006	0.002	3.129	4.277	241.826
883.000	0.006	0.002	3.136	4.276	241.822
884.000	0.006	0.002	3.145	4.276	241.817
885.000	0.006	0.002	3.140	4.276	241.817
886.000	0.006	0.002	3.132	4.276	241.817
887.000	0.006	0.002	3.134	4.275	241.817
888.000	0.006	0.002	3.154	4.275	241.812
889.000	0.006	0.002	3.144	4.276	241.812
890.000	0.006	0.002	3.169	4.276	241.810
891.000	0.006	0.002	3.139	4.277	241.810
892.000	0.006	0.002	3.132	4.277	241.809
893.000	0.006	0.002	3.123	4.277	241.809
894.000	0.006	0.002	3.125	4.277	241.802
895.000	0.006	0.002	3.128	4.277	241.802
896.000	0.006	0.002	3.125	4.277	241.800
897.000	0.006	0.002	3.152	4.277	241.800
898.000	0.006	0.002	3.132	4.277	241.796
899.000	0.006	0.002	3.131	4.277	241.796
900.000	0.006	0.002	3.145	4.276	241.790
901.000	0.006	0.002	3.130	4.276	241.790
902.000	0.006	0.002	3.130	4.276	241.785
903.000	0.006	0.002	3.133	4.276	241.785
904.000	0.006	0.002	3.118	4.276	241.782
905.000	0.006	0.002	3.139	4.276	241.782
906.000	0.006	0.002	3.145	4.275	241.782
907.000	0.006	0.002	3.136	4.275	241.782
908.000	0.006	0.002	3.135	4.276	241.784
909.000	0.006	0.002	3.148	4.276	241.784
910.000	0.006	0.002	3.175	4.277	241.781
911.000	0.006	0.002	3.124	4.277	241.781
912.000	0.006	0.002	3.108	4.277	241.772
913.000	0.006	0.002	3.136	4.277	241.772
914.000	0.006	0.002	3.129	4.277	241.772
915.000	0.006	0.002	3.123	4.277	241.768
916.000	0.006	0.002	3.112	4.277	241.768
917.000	0.006	0.002	3.133	4.277	241.766
918.000	0.006	0.002	3.127	4.277	241.766
919.000	0.006	0.002	3.125	4.277	241.760
920.000	0.006	0.002	3.126	4.277	241.760
921.000	0.006	0.002	3.160	4.277	241.753
922.000	0.006	0.002	3.153	4.276	241.753
923.000	0.006	0.002	3.125	4.276	241.750
924.000	0.006	0.002	3.142	4.276	241.750
925.000	0.006	0.002	3.122	4.276	241.746
926.000	0.006	0.002	3.144	4.275	241.746
927.000	0.006	0.002	3.116	4.275	241.740
928.000	0.006	0.002	3.116	4.276	241.740
929.000	0.006	0.002	3.124	4.276	241.739
930.000	0.006	0.002	3.153	4.277	241.739
931.000	0.006	0.002	3.141	4.277	241.736
932.000	0.006	0.002	3.120	4.277	241.736
933.000	0.006	0.002	3.157	4.277	241.730
934.000	0.006	0.002	3.118	4.277	241.730
935.000	0.006	0.002	3.122	4.277	241.733
936.000	0.006	0.002	3.137	4.277	241.733
937.000	0.006	0.002	3.135	4.277	241.729
938.000	0.006	0.002	3.121	4.277	241.729
939.000	0.006	0.002	3.124	4.277	241.726
940.000	0.006	0.002	3.114	4.277	241.726
941.000	0.006	0.002	3.118	4.277	241.722
942.000	0.006	0.002	3.160	4.276	241.722
943.000	0.006	0.002	3.135	4.276	241.719
944.000	0.006	0.002	3.118	4.276	241.719
945.000	0.006	0.002	3.128	4.276	241.714
946.000	0.006	0.002	3.106	4.275	241.714
947.000	0.006	0.002	3.120	4.275	241.711
948.000	0.006	0.002	3.161	4.276	241.711
949.000	0.006	0.002	3.134	4.276	241.710
950.000	0.006	0.002	3.118	4.277	241.710
951.000	0.006	0.002	3.140	4.277	241.705
952.000	0.006	0.002	3.131	4.277	241.705
953.000	0.006	0.002	3.129	4.277	241.701
954.000	0.006	0.002	3.134	4.277	241.701
955.000	0.006	0.002	3.118	4.277	241.696
956.000	0.006	0.002	3.139	4.277	241.696
957.000	0.006	0.002	3.150	4.277	241.691
958.000	0.006	0.002	3.161	4.277	241.691
959.000	0.006	0.002	3.145	4.277	241.686
960.000	0.006	0.002	3.131	4.277	241.686
961.000	0.006	0.002	3.138	4.277	241.688
962.000	0.006	0.002	3.124	4.276	241.688
963.000	0.006	0.002	3.122	4.276	241.684
964.000	0.006	0.002	3.143	4.276	241.684
965.000	0.006	0.002	3.138	4.276	241.674
966.000	0.006	0.002	3.125	4.276	241.674
967.000	0.006	0.002	3.161	4.276	241.674
968.000	0.006	0.002	3.118	4.276	241.674
969.000	0.006	0.002	3.137	4.276	241.671
970.000	0.006	0.002	3.127	4.277	241.671
971.000	0.006	0.002	3.133	4.277	241.670
972.000	0.006	0.002	3.131	4.277	241.670
973.000	0.006	0.002	3.127	4.277	241.668
974.000	0.006	0.002	3.132	4.277	241.668
975.000	0.006	0.002	3.121	4.277	241.665
976.000	0.006	0.002	3.139	4.277	241.665
977.000	0.006	0.002	3.139	4.277	241.663
978.000	0.006	0.002	3.135	4.277	241.663
979.000	0.006	0.002	3.133	4.277	241.659
980.000	0.006	0.002	3.129	4.277	241.659
981.000	0.006	0.002	3.118	4.277	241.655
982.000	0.006	0.002	3.129	4.276	241.655
983.000	0.006	0.002	3.132	4.276	241.649
984.000	0.006	0.002	3.129	4.276	241.649
985.000	0.006	0.002	3.110	4.276	241.643
986.000	0.006	0.002	3.129	4.276	241.643
987.000	0.006	0.002	3.116	4.276	241.641
988.000	0.006	0.002	3.152	4.276	241.641
989.000	0.006	0.002	3.152	4.277	241.639
990.000	0.006	0.002	3.110	4.277	241.639
991.000	0.006	0.002	3.141	4.277	241.640
992.000	0.006	0.002	3.134	4.277	241.640
993.000	0.006	0.002	3.154	4.277	241.635
994.000	0.006	0.002	3.139	4.277	241.635
995.000	0.006	0.002	3.134	4.277	241.631
996.000	0.006	0.002	3.127	4.277	241.631
997.000	0.006	0.002	3.137	4.277	241.631
998.000	0.006	0.002	3.132	4.277	241.631
999.000	0.006	0.002	3.152	4.277	241.623
1000.000	0.006	0.002	3.121	4.277	241.623
1001.000	0.006	0.002	3.148	4.276	241.621
1002.000	0.006	0.002	3.124	4.276	241.621
1003.000	0.006	0.002	3.135	4.276	241.614
1004.000	0.006	0.002	3.133	4.276	241.614
1005.000	0.006	0.002	3.142	4.276	241.609
1006.000	0.006	0.002	3.147	4.276	241.609
1007.000	0.006	0.002	3.144	4.276	241.604
1008.000	0.006	0.002	3.138	4.276	241.604
1009.000	0.006	0.002	3.140	4.277	241.602
1010.000	0.006	0.002	3.131	4.277	241.602
1011.000	0.006	0.002	3.119	4.277	241.600
1012.000	0.006	0.002	3.115	4.277	241.600
1013.000	0.006	0.002	3.138	4.277	241.594
1014.000	0.006	0.002	3.118	4.277	241.594
1015.000	0.006	0.002	3.156	4.277	241.598
1016.000	0.006	0.002	3.156	4.277	241.598
1017.000	0.006	0.002	3.138	4.277	241.597
1018.000	0.006	0.002	3.139	4.277	241.597
1019.000	0.006	0.002	3.132	4.277	241.589
1020.000	0.006	0.002	3.142	4.277	241.589
1021.000	0.006	0.002	3.137	4.276	241.584
1022.000	0.006	0.002	3.121	4.276	241.584
1023.000	0.006	0.002	3.148	4.276	241.578
1024.000	0.006	0.002	3.132	4.276	241.578
1025.000	0.006	0.002	3.124	4.276	241.577
1026.000	0.006	0.002	3.119	4.276	241.577
1027.000	0.006	0.002	3.109	4.276	241.573
1028.000	0.006	0.002	3.115	4.276	241.573
1029.000	0.006	0.002	3.136	4.277	241.573
1030.000	0.006	0.002	3.144	4.277	241.573
1031.000	0.006	0.002	3.135	4.277	241.573
1032.000	0.006	0.002	3.125	4.277	241.573
1033.000	0.006	0.002	3.111	4.277	241.567
1034.000	0.006	0.002	3.121	4.277	241.567
1035.000	0.006	0.002	3.145	4.277	241.562
1036.000	0.006	0.002	3.159	4.277	241.562
1037.000	0.006	0.002	3.146	4.277	241.560
1038.000	0.006	0.002	3.137	4.277	241.560
1039.000	0.006	0.002	3.107	4.277	241.553
1040.000	0.006	0.002	3.113	4.277	241.553
1041.000	0.006	0.002	3.119	4.276	241.549
1042.000	0.006	0.002	3.119	4.276	241.549
1043.000	0.006	0.002	3.165	4.276	241.545
1044.000	0.006	0.002	3.127	4.276	241.545
1045.000	0.006	0.002	3.108	4.276	241.541
1046.000	0.006	0.002	3.117	4.276	241.541
1047.000	0.006	0.002	3.106	4.276	241.541
1048.000	0.006	0.002	3.110	4.276	241.541
1049.000	0.006	0.002	3.134	4.277	241.535
1050.000	0.006	0.002	3.107	4.277	241.535
1051.000	0.006	0.002	3.118	4.277	241.536
1052.000	0.006	0.002	3.133	4.277	241.536
1053.000	0.006	0.002	3.126	4.277	241.534
1054.000	0.006	0.002	3.111	4.277	241.534
1055.000	0.006	0.002	3.115	4.277	241.535
1056.000	0.006	0.002	3.118	4.277	241.535
1057.000	0.006	0.002	3.120	4.277	241.533
1058.000	0.006	0.002	3.115	4.277	241.533
1059.000	0.006	0.002	3.137	4.277	241.523
1060.000	0.006	0.002	3.118	4.277	241.523
1061.000	0.006	0.002	3.131	4.276	241.519
1062.000	0.006	0.002	3.132	4.276	241.519
1063.000	0.006	0.002	3.141	4.276	241.515
1064.000	0.006	0.002	3.121	4.276	241.515
1065.000	0.006	0.002	3.135	4.276	241.512
1066.000	0.006	0.002	3.136	4.276	241.512
1067.000	0.006	0.002	3.151	4.276	241.511
1068.000	0.006	0.002	3.131	4.276	241.511
1069.000	0.006	0.002	3.111	4.277	241.507
1070.000	0.006	0.002	3.134	4.277	241.507
1071.000	0.006	0.002	3.110	4.277	241.503
1072.000	0.006	0.002	3.133	4.277	241.503
1073.000	0.006	0.002	3.130	4.277	241.499
1074.000	0.006	0.002	3.138	4.277	241.499
1075.000	0.006	0.002	3.159	4.277	241.496
1076.000	0.006	0.002	3.121	4.277	241.496
1077.000	0.006	0.002	3.142	4.277	241.489
1078.000	0.006	0.002	3.147	4.277	241.489
1079.000	0.006	0.002	3.114	4.277	241.487
1080.000	0.006	0.002	3.116	4.277	241.487
1081.000	0.006	0.002	3.123	4.276	241.485
1082.000	0.006	0.002	3.127	4.276	241.485
1083.000	0.006	0.002	3.133	4.276	241.479
1084.000	0.006	0.002	3.147	4.276	241.479
1085.000	0.006	0.002	3.144	4.276	241.478
1086.000	0.006	0.002	3.110	4.276	241.478
1087.000	0.006	0.002	3.134	4.276	241.472
1088.000	0.006	0.002	3.109	4.276	241.472
1089.000	0.006	0.002	3.127	4.276	241.470
1090.000	0.006	0.002	3.117	4.276	241.470
1091.000	0.006	0.002	3.120	4.277	241.471
1092.000	0.006	0.002	3.147	4.277	241.471
1093.000	0.006	0.002	3.119	4.277	241.466
1094.000	0.006	0.002	3.130	4.277	241.466
1095.000	0.006	0.002	3.113	4.277	241.462
1096.000	0.006	0.002	3.109	4.277	241.462
1097.000	0.006	0.002	3.137	4.277	241.459
1098.000	0.006	0.002	3.127	4.277	241.459
1099.000	0.006	0.002	3.133	4.277	241.457
1100.000	0.006	0.002	3.131	4.277	241.457
1101.000	0.006	0.002	3.134	4.276	241.455
1102.000	0.006	0.002	3.146	4.276	241.455
1103.000	0.006	0.002	3.151	4.276	241.455
1104.000	0.006	0.002	3.133	4.276	241.455
1105.000	0.006	0.002	3.149	4.276	241.445
1106.000	0.006	0.002	3.117	4.276	241.445
1107.000	0.006	0.002	3.149	4.276	241.440
1108.000	0.006	0.002	3.150	4.276	241.440
1109.000	0.006	0.002	3.121	4.276	241.438
1110.000	0.006	0.002	3.148	4.276	241.438
1111.000	0.006	0.002	3.134	4.277	241.434
1112.000	0.006	0.002	3.166	4.277	241.434
1113.000	0.006	0.002	3.130	4.277	241.430
1114.000	0.006	0.002	3.132	4.277	241.430
1115.000	0.006	0.002	3.120	4.277	241.430
1116.000	0.006	0.002	3.126	4.277	241.430
1117.000	0.006	0.002	3.134	4.277	241.428
1118.000	0.006	0.002	3.128	4.277	241.428
1119.000	0.006	0.002	3.148	4.277	241.423
1120.000	0.006	0.002	3.151	4.277	241.423
1121.000	0.006	0.002	3.131	4.276	241.419
1122.000	0.006	0.002	3.147	4.276	241.419
1123.000	0.006	0.002	3.138	4.276	241.409
1124.000	0.006	0.002	3.148	4.276	241.409
1125.000	0.006	0.002	3.140	4.276	241.408
1126.000	0.006	0.002	3.142	4.276	241.408
1127.000	0.006	0.002	3.131	4.276	241.406
1128.000	0.006	0.002	3.142	4.276	241.406
1129.000	0.006	0.002	3.132	4.276	241.408
1130.000	0.006	0.002	3.145	4.276	241.408
1131.000	0.006	0.002	3.110	4.277	241.405
1132.000	0.006	0.002	3.119	4.277	241.405
1133.000	0.006	0.002	3.150	4.277	241.403
1134.000	0.006	0.002	3.134	4.277	241.403
1135.000	0.006	0.002	3.121	4.277	241.397
1136.000	0.006	0.002	3.125	4.277	241.397
1137.000	0.006	0.002	3.124	4.277	241.390
1138.000	0.006	0.002	3.119	4.277	241.390
1139.000	0.006	0.002	3.152	4.277	241.389
1140.000	0.006	0.002	3.125	4.277	241.389
1141.000	0.006	0.002	3.136	4.276	241.386
1142.000	0.006	0.002	3.152	4.276	241.386
1143.000	0.006	0.002	3.144	4.276	241.382
1144.000	0.006	0.002	3.126	4.276	241.382
1145.000	0.006	0.002	3.125	4.276	241.372
1146.000	0.006	0.002	3.134	4.276	241.372
1147.000	0.006	0.002	3.143	4.276	241.371
1148.000	0.006	0.002	3.133	4.276	241.371
1149.000	0.006	0.002	3.156	4.276	241.370
1150.000	0.006	0.002	3.147	4.276	241.370
1151.000	0.006	0.002	3.135	4.277	241.369
1152.000	0.006	0.002	3.145	4.277	241.369
1153.000	0.006	0.002	3.115	4.277	241.367
1154.000	0.006	0.002	3.131	4.277	241.367
1155.000	0.006	0.002	3.116	4.277	241.363
